"CAPA","HighCape Capital Acquisition Corp.","10","$147.8M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/capa",""
"CAPAU","HighCape Capital Acquisition Corp.","10.35","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/capau",""
"CAPAW","HighCape Capital Acquisition Corp.","1.23","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/capaw",""
"SNLN","Highland/iBoxx Senior Loan ETF","15.975","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snln",""
"HPK","HighPeak Energy, Inc.","14","$1.28B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hpk",""
"HPKEW","HighPeak Energy, Inc.","1.55","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hpkew",""
"HIHO","Highway Holdings Limited","3.95","$15.69M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hiho",""
"HIMX","Himax Technologies, Inc.","6.7","$1.15B","2006","Technology","Semiconductors","https://old.nasdaq.com/symbol/himx",""
"HIFS","Hingham Institution for Savings","222.99","$476.51M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hifs",""
"HQI","HireQuest, Inc.","9.55","$129.84M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/hqi",""
"HSTO","Histogen Inc.","1.22","$18.34M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hsto",""
"HKIT","Hitek Global Inc.","n/a","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/hkit",""
"HMNF","HMN Financial, Inc.","16.95","$81.98M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/hmnf",""
"HMSY","HMS Holdings Corp","33.78","$2.99B","1992","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/hmsy",""
"HOL","Holicity Inc.","10.05","$376.88M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hol",""
"HOLUU","Holicity Inc.","10.3375","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/holuu",""
"HOLUW","Holicity Inc.","1.205","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/holuw",""
"HOLI","Hollysys Automation Technologies, Ltd.","14.89","$901.4M","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/holi",""
"HOLX","Hologic, Inc.","74.77","$19.22B","1990","Health Care","Medical Electronics","https://old.nasdaq.com/symbol/holx",""
"HBCP","Home Bancorp, Inc.","28.86","$252.68M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/hbcp",""
"HOMB","Home BancShares, Inc.","18.995","$3.14B","2006","Finance","Major Banks","https://old.nasdaq.com/symbol/homb",""
"HFBL","Home Federal Bancorp, Inc. of Louisiana","27.5","$46.3M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/hfbl",""
"HMST","HomeStreet, Inc.","33.92","$739.05M","2012","Finance","Major Banks","https://old.nasdaq.com/symbol/hmst",""
"HTBI","HomeTrust Bancshares, Inc.","19.25","$327.65M","2012","Finance","Savings Institutions","https://old.nasdaq.com/symbol/htbi",""
"FIXX","Homology Medicines, Inc.","12.34","$558.56M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fixx",""
"HOFT","Hooker Furniture Corporation","32.85","$390.5M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/hoft",""
"HOOK","HOOKIPA Pharma Inc.","11.75","$347.57M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hook",""
"HOPE","Hope Bancorp, Inc.","10.39","$1.28B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hope",""
"HBNC","Horizon Bancorp, Inc.","15.38","$674.88M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbnc",""
"HRZN","Horizon Technology Finance Corporation","12.86","$236.21M","2010","n/a","n/a","https://old.nasdaq.com/symbol/hrzn",""
"HZNP","Horizon Therapeutics Public Limited Company","69.68","$15.38B","2011","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hznp",""
"HST","Host Hotels ","14.09","$9.94B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hst",""
"TWNK","Hostess Brands, Inc.","13.83","$1.81B","2015","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/twnk",""
"TWNKW","Hostess Brands, Inc.","1.2836","n/a","2015","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/twnkw",""
"HOTH","Hoth Therapeutics, Inc.","1.66","$22.31M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hoth",""
"HMHC","Houghton Mifflin Harcourt Company","3.66","$460.61M","2013","Consumer Services","Books","https://old.nasdaq.com/symbol/hmhc",""
"HWCC","Houston Wire & Cable Company","2.66","$44.01M","2006","Consumer Non-Durables","Telecommunications Equipment","https://old.nasdaq.com/symbol/hwcc",""
"HOVNP","Hovnanian Enterprises Inc","7.75","n/a","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/hovnp",""
"HBMD","Howard Bancorp, Inc.","11.86","$222.28M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbmd",""
"HTGM","HTG Molecular Diagnostics, Inc.","5.05","$23.94M","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/htgm",""
"HTHT","Huazhu Group Limited","48.15","$15.43B","2010","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/htht",""
"HUBG","Hub Group, Inc.","57.08","$1.95B","1996","Transportation","Oil Refining/Marketing","https://old.nasdaq.com/symbol/hubg",""
"HUSN","Hudson Capital Inc.","3.07","$19.67M","2017","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/husn",""
"HEC","Hudson Executive Investment Corp.","10.51","$543.89M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hec",""
"HECCU","Hudson Executive Investment Corp.","11.45","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/heccu",""
"HECCW","Hudson Executive Investment Corp.","1.48","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/heccw",""
"HSON","Hudson Global, Inc.","10.02","$26.9M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/hson",""
"HDSN","Hudson Technologies, Inc.","1.13","$48.21M","n/a","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/hdsn",""
"HUIZ","Huize Holding Limited","7.13","$370.69M","2020","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/huiz",""
"HMCOU","HumanCo Acquisition Corp.","11.3","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hmcou",""
"HGEN","Humanigen, Inc.","15.51","$800.57M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hgen",""
"HBAN","Huntington Bancshares Incorporated","12.39","$12.6B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hban",""
"HBANN","Huntington Bancshares Incorporated","26.61","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbann",""
"HBANO","Huntington Bancshares Incorporated","25.78","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hbano",""
"HURC","Hurco Companies, Inc.","30.54","$200.5M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/hurc",""
"HURN","Huron Consulting Group Inc.","57.63","$1.32B","2004","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/hurn",""
"HCM","Hutchison China MediTech Limited","28.43","$4.14B","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/hcm",""
"HBP","Huttig Building Products, Inc.","3.51","$94.38M","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/hbp",""
"HVBC","HV Bancorp, Inc.","17.01","$37.79M","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/hvbc",""
"HYMC","Hycroft Mining Holding Corporation","7.95","$398.77M","2018","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hymc",""
"HYMCW","Hycroft Mining Holding Corporation","1.55","n/a","2018","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hymcw",""
"HYMCZ","Hycroft Mining Holding Corporation","0.4201","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hymcz",""
"HYFM","Hydrofarm Holdings Group, Inc.","54.15","$1.72B","2020","Consumer Durables","Consumer Specialties","https://old.nasdaq.com/symbol/hyfm",""
"HYGO","Hygo Energy Transition Ltd.","n/a","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/hygo",""
"HYRE","HyreCar Inc.","7.55","$133.84M","2018","Consumer Services","Rental/Leasing Companies","https://old.nasdaq.com/symbol/hyre",""
"IIIV","i3 Verticals, Inc.","32.53","$1B","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/iiiv",""
"IAC","IAC/InterActiveCorp","164","$14B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/iac",""
"IBEX","IBEX Limited","21.82","$401.23M","2020","Technology","EDP Services","https://old.nasdaq.com/symbol/ibex",""
"ICAD","icad inc.","14.28","$328.34M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/icad",""
"IEP","Icahn Enterprises L.P.","51.2","$11.88B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/iep",""
"ICCH","ICC Holdings, Inc.","14","$43.23M","2017","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/icch",""
"ICFI","ICF International, Inc.","76.93","$1.45B","2006","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/icfi",""
"ICHR","Ichor Holdings","31.09","$866.93M","2016","Technology","Semiconductors","https://old.nasdaq.com/symbol/ichr",""
"ICLK","iClick Interactive Asia Group Limited","7.94","$717.55M","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/iclk",""
"ICLR","ICON plc","194.19","$10.25B","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/iclr",""
"ICON","Iconix Brand Group, Inc.","1.09","$14.36M","n/a","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/icon",""
"ICUI","ICU Medical, Inc.","213.69","$4.48B","1992","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/icui",""
"IPWR","Ideal Power Inc.","8.02","$23.86M","2013","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ipwr",""
"IDEX","Ideanomics, Inc.","1.98","$550M","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/idex",""
"IDYA","IDEAYA Biosciences, Inc.","13.06","$379.65M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/idya",""
"INVE","Identiv, Inc.","7.06","$127.22M","n/a","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/inve",""
"IDRA","Idera Pharmaceuticals, Inc.","4.25","$149.82M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/idra",""
"IDXX","IDEXX Laboratories, Inc.","485.52","$41.41B","1991","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/idxx",""
"IEC","IEC Electronics Corp.","10.26","$107.76M","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/iec",""
"IESC","IES Holdings, Inc.","47.78","$991.24M","n/a","Capital Goods","Engineering & Construction","https://old.nasdaq.com/symbol/iesc",""
"IROQ","IF Bancorp, Inc.","21.5","$69.67M","2011","Finance","Savings Institutions","https://old.nasdaq.com/symbol/iroq",""
"IFMK","iFresh Inc.","0.9003","$27.22M","n/a","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/ifmk",""
"IGAC","IG Acquisition Corp.","9.99","$385.86M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/igac",""
"IGACU","IG Acquisition Corp.","10.5","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/igacu",""
"IGACW","IG Acquisition Corp.","1.3543","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/igacw",""
"IGMS","IGM Biosciences, Inc.","84.28","$2.69B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/igms",""
"IHRT","iHeartMedia, Inc.","12.45","$876.69M","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/ihrt",""
"INFO","IHS Markit Ltd.","87.98","$37.1B","1996","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/info",""
"IIVI","II-VI Incorporated","74.57","$7.73B","1987","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/iivi",""
"IIVIP","II-VI Incorporated","314.89","n/a","n/a","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/iivip",""
"IKNX","Ikonics Corporation","6.42","$12.69M","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/iknx",""
"ILMN","Illumina, Inc.","366.06","$53.44B","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/ilmn",""
"IMAB","I-MAB","39.83","$2.81B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imab",""
"IMAC","IMAC Holdings, Inc.","1.1","$13.02M","2019","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/imac",""
"IMACW","IMAC Holdings, Inc.","0.27","n/a","2019","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/imacw",""
"ISNS","Image Sensing Systems, Inc.","4.38","$23.42M","1995","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/isns",""
"IMRA","IMARA Inc.","23.85","$415.17M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imra",""
"IMBI","iMedia Brands, Inc.","4.1","$53.37M","n/a","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/imbi",""
"IMTX","Immatics N.V.","10.07","$633.49M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/imtx",""
"IMTXW","Immatics N.V.","2.81","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/imtxw",""
"IMMR","Immersion Corporation","9.15","$246.47M","1999","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/immr",""
"ICCC","ImmuCell Corporation","6.23","$44.94M","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/iccc",""
"IMUX","Immunic, Inc. ","17.62","$365.06M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imux",""
"IMGN","ImmunoGen, Inc.","7.66","$1.44B","1989","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imgn",""
"IMNM","Immunome, Inc.","9.96","$104.99M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imnm",""
"IMVT","Immunovant, Inc. ","49.98","$4.09B","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/imvt",""
"IMRN","Immuron Limited","7.19","$40.77M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imrn",""
"IMRNW","Immuron Limited","1.4","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imrnw",""
"IMMP","Immutep Limited","3.11","$153.29M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/immp",""
"PI","Impinj, Inc.","41.11","$949.09M","2016","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/pi",""
"IMV","IMV Inc.","3.13","$210M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/imv",""
"INAB","IN8bio, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/inab",""
"NARI","Inari Medical, Inc.","71.77","$3.5B","2020","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nari",""
"INCY","Incyte Corporation","88.34","$19.35B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/incy",""
"INDB","Independent Bank Corp.","74.44","$2.45B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/indb",""
"IBCP","Independent Bank Corporation","18.42","$403.11M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ibcp",""
"IBTX","Independent Bank Group, Inc","62","$2.67B","2013","Finance","Major Banks","https://old.nasdaq.com/symbol/ibtx",""
"ILPT","Industrial Logistics Properties Trust","23.08","$1.51B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ilpt",""
"ITAC","Industrial Tech Acquisitions, Inc.","10","$96.78M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/itac",""
"ITACU","Industrial Tech Acquisitions, Inc.","10.53","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/itacu",""
"ITACW","Industrial Tech Acquisitions, Inc.","0.85","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/itacw",""
"INFN","Infinera Corporation","11.19","$2.16B","2007","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/infn",""
"INFI","Infinity Pharmaceuticals, Inc.","2.05","$131.62M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/infi",""
"IFRX","InflaRx N.V.","5.13","$144.81M","2017","n/a","n/a","https://old.nasdaq.com/symbol/ifrx",""
"III","Information Services Group, Inc.","3.27","$157.22M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/iii",""
"IEA","Infrastructure and Energy Alternatives, Inc.","12.7","$289.42M","2016","Finance","Business Services","https://old.nasdaq.com/symbol/iea",""
"IEAWW","Infrastructure and Energy Alternatives, Inc.","1.87","n/a","2016","Finance","Business Services","https://old.nasdaq.com/symbol/ieaww",""
"IMKTA","Ingles Markets, Incorporated","41.1","$832.68M","1987","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/imkta",""
"IKT","Inhibikase Therapeutics, Inc.","n/a","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ikt",""
"INBX","Inhibrx, Inc.","47.33","$1.78B","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/inbx",""
"INM","InMed Pharmaceuticals Inc.","3.22","$22.54M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/inm",""
"INMD","INMODE LTD.","46.9","$1.54B","2019","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/inmd",""
"INMB","INmune Bio Inc.","10.22","$137.44M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/inmb",""
"IPHA","Innate Pharma S.A.","4.31","$340.33M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ipha",""
"INOD","Innodata Inc.","5.1","$126.19M","1993","Technology","EDP Services","https://old.nasdaq.com/symbol/inod",""
"IOSP","Innospec Inc.","88.55","$2.18B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/iosp",""
"ISSC","Innovative Solutions and Support, Inc.","7.02","$120.84M","2000","Technology","EDP Services","https://old.nasdaq.com/symbol/issc",""
"INVA","Innoviva, Inc.","12.48","$1.27B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/inva",""
"INGN","Inogen, Inc","40.78","$901.96M","2014","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/ingn",""
"INOV","Inovalon Holdings, Inc.","18.27","$2.84B","2015","Technology","EDP Services","https://old.nasdaq.com/symbol/inov",""
"INO","Inovio Pharmaceuticals, Inc.","10.39","$1.76B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ino",""
"INZY","Inozyme Pharma, Inc.","21.6","$504.85M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/inzy",""
"IPHI","Inphi Corporation","160.98","$8.39B","2010","Technology","Semiconductors","https://old.nasdaq.com/symbol/iphi",""
"INPX","Inpixon ","1","$50.18M","2014","Technology","EDP Services","https://old.nasdaq.com/symbol/inpx",""
"INSG","Inseego Corp.","14.4","$1.42B","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/insg",""
"NSIT","Insight Enterprises, Inc.","75.44","$2.65B","1995","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/nsit",""
"ISIG","Insignia Systems, Inc.","0.88","$10.77M","1991","Consumer Services","Advertising","https://old.nasdaq.com/symbol/isig",""
"INSM","Insmed, Inc.","37.12","$3.78B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/insm",""
"INSE","Inspired Entertainment, Inc.","6.05","$139.33M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/inse",""
"IIIN","Insteel Industries, Inc.","23.51","$453.87M","n/a","Capital Goods","Steel/Iron Ore","https://old.nasdaq.com/symbol/iiin",""
"INAQ","INSU Acquisition Corp. II","14.11","$450.49M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/inaq",""
"INAQU","INSU Acquisition Corp. II","14.9","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/inaqu",""
"INAQW","INSU Acquisition Corp. II","3.13","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/inaqw",""
"PODD","Insulet Corporation","240.65","$15.87B","2007","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/podd",""
"NTEC","Intec Pharma Ltd.","3.93","$15.52M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ntec",""
"IART","Integra LifeSciences Holdings Corporation","62.75","$5.29B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/iart",""
"IMTE","Integrated Media Technology Limited","4.05","$22.7M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/imte",""
"INTC","Intel Corporation","47.46","$194.49B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/intc",""
"NTLA","Intellia Therapeutics, Inc.","55.41","$3.58B","2016","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/ntla",""
"IDN","Intellicheck, Inc.","10.05","$185.02M","1999","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/idn",""
"IPAR","Inter Parfums, Inc.","58.43","$1.84B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ipar",""
"IBKR","Interactive Brokers Group, Inc.","59.15","$25.34B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ibkr",""
"ICPT","Intercept Pharmaceuticals, Inc.","28.33","$934.68M","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/icpt",""
"IDCC","InterDigital, Inc.","63.35","$1.95B","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/idcc",""
"TILE","Interface, Inc.","9.63","$564.99M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/tile",""
"IBOC","International Bancshares Corporation","36.245","$2.29B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/iboc",""
"IGIC","International General Insurance Holdings Ltd.","7.74","$374.62M","2018","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/igic",""
"IGICW","International General Insurance Holdings Ltd.","0.7","n/a","2018","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/igicw",""
"IMXI","International Money Express, Inc.","16.44","$625.92M","2017","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/imxi",""
"IDXG","Interpace Biosciences, Inc.","3.43","$13.86M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/idxg",""
"XENT","Intersect ENT, Inc.","21.73","$710.98M","2014","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/xent",""
"IPLDP","Interstate Power and Light Company","26.3801","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/ipldp",""
"IVAC","Intevac, Inc.","7.53","$179.62M","1995","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ivac",""
"ITCI","Intra-Cellular Therapies Inc.","28.85","$2.31B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/itci",""
"IIN","IntriCon Corporation","16.58","$148.28M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/iin",""
"INTZ","Intrusion Inc.","17.95","$312.23M","n/a","Technology","Computer Communications Equipment","https://old.nasdaq.com/symbol/intz",""
"INTU","Intuit Inc.","380.11","$104.17B","1993","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/intu",""
"ISRG","Intuitive Surgical, Inc.","789.09","$92.76B","2000","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/isrg",""
"IVA","Inventiva S.A.","12.24","$469.75M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/iva",""
"PLW","Invesco 1-30 Laddered Treasury ETF","38.29","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/plw",""
"ADRE","Invesco BLDRS Emerging Markets 50 ADR Index Fund","56.1293","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/adre",""
"BSCL","Invesco BulletShares 2021 Corporate Bond ETF","21.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bscl",""
"BSJL","Invesco BulletShares 2021 High Yield Corporate Bond ETF","23.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsjl",""
"BSML","Invesco BulletShares 2021 Municipal Bond ETF","25.315","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsml",""
"BSAE","Invesco BulletShares 2021 USD Emerging Markets Debt ETF","25.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsae",""
"BSCM","Invesco BulletShares 2022 Corporate Bond ETF","21.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bscm",""
"BSJM","Invesco BulletShares 2022 High Yield Corporate Bond ETF","23.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsjm",""
"BSMM","Invesco BulletShares 2022 Municipal Bond ETF","25.42","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsmm",""
"BSBE","Invesco BulletShares 2022 USD Emerging Markets Debt ETF","25.9847","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsbe",""
"BSCN","Invesco BulletShares 2023 Corporate Bond ETF","21.89","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bscn",""
"BSJN","Invesco BulletShares 2023 High Yield Corporate Bond ETF","25.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsjn",""
"BSMN","Invesco BulletShares 2023 Municipal Bond ETF","25.585","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsmn",""
"BSCE","Invesco BulletShares 2023 USD Emerging Markets Debt ETF","26.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsce",""
"BSCO","Invesco BulletShares 2024 Corporate Bond ETF","22.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsco",""
"BSJO","Invesco BulletShares 2024 High Yield Corporate Bond ETF","24.87","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsjo",""
"BSMO","Invesco BulletShares 2024 Municipal Bond ETF","25.715","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsmo",""
